,Word,Times_Used
1187,listening,1
1186,moves?,1
1185,@glennbeck,1
1184,spectacular,1
1183,"tax,",1
1182,disproportionate,1
1181,treatment,1
1180,verse,1
1179,https://t.co/eluneqrxzq,1
1178,sheldon,1
1177,https://t.co/jkevjx5u73,1
1176,greetings,1
1175,glasses.,1
1174,https://t.co/wndaagfrrs,1
1173,@terrybranstad!,1
1172,priebus.,1
1171,https://t.co/wfqm8kg287,1
1170,"""@governor_savage:",1
1169,values.,1
1168,obama—but,1
1167,ĺ,1
1166,16th,1
1165,thankyou.,1
1164,"followers,",1
1163,"""@votetrumpmaga:",1
1162,@wdct8110,1
1161,"https://t.co/hbqjg1fb1t""",1
1160,puff,1
1159,"#trumprally
tickets:",1
1158,"#trump2016
watch:",1
1157,"vote!
#icymi-",1
1156,"""@nauthizjane:",1
1155,"league,",1
1154,heel.,1
1153,finish,1
1152,#johnryder,1
1151,15.,1
1150,https://t.co/c9wvhfymzs,1
1149,busted,1
1148,"https://t.co/dttuvc59nj""",1
1147,cc:,1
1146,develop,1
1145,#neilcavuto.,1
1144,.@andreatantaros-,1
1143,worry,1
1142,"ohio!
#makeamericagreatagain
https://t.co/ruevmgx4c9",1
1141,embrace,1
1140,bias,1
1139,disgrace-,1
1138,canceled,1
1137,siege.,1
1136,"share,",1
1135,"""@tweak626:",1
1134,"
https://t.co/vyxsxuekzn",1
1133,guns.,1
1132,"
https://t.co/5mtwkovqnd",1
1131,"""@frankylamouche:",1
1130,nominee!,1
1129,theoretical,1
1128,trick,1
1127,"competitive,",1
1126,"wins!
#americafirst",1
1125,.@franklin_graham,1
1124,@nypost!,1
1123,"york!
#votetrumpny https://t.co/ts6mwn2oth",1
1122,covers,1
1121,"""@ler:",1
1120,wounds,1
1119,https://t.co/4q7ojhkoqv,1
1118,renewal.,1
1117,@fieldoffight:,1
1116,president-like,1
1115,https://t.co/zin9zl4ukx,1
1114,https://t.co/wjsl8itvvk,1
1113,jerks,1
1112,https://t.co/g2n3jjwv8a,1
1111,informed,1
1110,rebuild,1
1109,@ed_klein,1
1108,turkey.,1
1107,"""@jrector34:",1
1106,romney.,1
1105,epipens,1
1104,"""@dicristo13:",1
1103,observer.,1
1102,fact-check:,1
1101,madness,1
1100,hostile.,1
1099,nykea,1
1098,affordable.,1
1097,comey,1
1096,"#draintheswamp!
https://t.co/u2xem2vdjk",1
1095,"$225,000",1
1094,-wishing,1
1093,"
https://t.co/v0d4cus1xf",1
1092,"israel,",1
1091,@richardtburnett,1
1090,"problems'
https://t.co/i4zn2qzknf",1
1089,blame,1
1088,#votetrumpms!,1
1087,"""@missi51:",1
1086,"""@valenti317:",1
1085,https://t.co/pnsgsjd5gw,1
1084,gov’t,1
1083,"""#donaldtrump",1
1082,thurs,1
1081,mon-,1
1080,excoriates,1
1079,"this.""",1
1078,"""disqualifying.""",1
1077,victory--,1
1076,anchored,1
1075,"tampa
https://t.co/6jk33orxxg

6/11:",1
1074,d'sousa,1
1073,jeb!,1
1072,friends.,1
1071,"friends,",1
1070,cnn's,1
1069,"jeb,",1
1068,stream:,1
1067,golfing.,1
1066,https://t.co/n74uk73rlk,1
1065,seldom,1
1064,official’s,1
1063,"
https://t.co/clanlig0ad",1
1062,inaccurately.,1
1061,disabled,1
1060,celebrate,1
1059,#endcommoncore,1
1058,podium!,1
1057,https://t.co/0ei3edqdxb,1
1056,"hall,",1
1055,cannon,1
1054,@joniernst.,1
1053,'marco,1
1052,#gopconvention,1
1051,https://t.co/aj7s0aqqj0,1
1050,"seen""",1
1049,misidentifies,1
1048,"loser,",1
1047,loser.,1
1046,crashing,1
1045,television-,1
1044,"https://t.co/hgfw7irtz9

denver:",1
1043,teamed,1
1042,television!,1
1041,laura!,1
1040,fifty,1
1039,while.,1
1038,assaulted+politicians,1
1037,ralph,1
1036,#scotus,1
1035,robocall.,1
1034,cruz-,1
1033,abraham,1
1032,"thousands,",1
1031,https://t.co/qio0nwcfsa,1
1030,.@theview,1
1029,packed?,1
1028,packed!,1
1027,sidekick,1
1026,https://t.co/xe0i0emxma,1
1025,"shoddy,",1
1024,"packed,",1
1023,news-the,1
1022,"https://t.co/3yfuzalnvn""",1
1021,"1%,",1
1020,price,1
1019,oppressive,1
1018,"""@need2knowu:",1
1017,begin,1
1016,working-clas…,1
1015,https://t.co/2iyarmm7on,1
1014,https://t.co/b12lgc97tn,1
1013,armed.,1
1012,now!!,1
1011,@ronniememo,1
1010,"on
urgent",1
1009,"now!""",1
1008,https://t.co/falds5zzi5,1
1007,.@drmoore,1
1006,distorted,1
1005,slam,1
1004,buffalo!,1
1003,13th,1
1002,"skills.""",1
1001,unsubstantiated,1
1000,https://t.co/9ahpnfhq5n,1
999,https://t.co/dfzsbicixc,1
998,"""freedom",1
997,$18,1
996,https://t.co/phgrt1nl27,1
995,professionals.,1
994,"

""police",1
993,"thursday!
#americafirst",1
992,professionals,1
991,"""leadership"").",1
990,"""@allegrettivicki:",1
989,flowers,1
988,harvard.,1
987,https://t.co/gxbdrd4x2k,1
986,"explain,",1
985,https://t.co/nrcru08sq6,1
984,pittsburgh,1
983,@paintonmy:,1
982,https://t.co/4ujduovlpj,1
981,"""@sandrar67758219:",1
980,professional.,1
979,"plan:
✅eliminate",1
978,joseph,1
977,https://t.co/8rqi4mq3tw,1
976,silent,1
975,size,1
974,https://t.co/0iaeipyeho,1
973,drove,1
972,rino,1
971,comprised,1
970,flipping,1
969,strengthened,1
968,"love"").",1
967,"#supertuesday""",1
966,@trumpdoonbeg,1
965,"az""",1
964,invitation,1
963,@golfchannel,1
962,happening?,1
961,honest,1
960,british,1
959,show!,1
958,reported.,1
957,fixed,1
956,inevitable,1
955,obligation,1
954,"panel,",1
953,"""@ak_tweet:",1
952,police.,1
951,careers.,1
950,unfair.,1
949,interesting.,1
948,e.,1
947,rebuilding,1
946,internet…,1
945,interview.you,1
944,added.,1
943,stuff,1
942,2005.,1
941,"indiana!
#trump2016",1
940,@iclv!,1
939,"""@r_u_ok_uk:",1
938,space,1
937,"@repreneeellmers!
https://t.co/1drzpfa6je",1
936,"
https://t.co/1yak4i5b7b",1
935,https://t.co/jbnytk3fye,1
934,https://t.co/gdkhwrca9r,1
933,avoided,1
932,"https://t.co/rz8bc4n8b5""",1
931,replay,1
930,defense:,1
929,ed,1
928,challenged,1
927,"again!
https://t.co/m0ajwlv8nm",1
926,“disaster.”,1
925,form:,1
924,january,1
923,birthday?,1
922,"kaine.""",1
921,"
#trumptrain",1
920,$10.6,1
919,@johnkasich,1
918,wont,1
917,recap,1
916,half,1
915,scaling,1
914,introduce,1
913,"manufacturing""""",1
912,"100,000",1
911,non,1
910,nom,1
909,.@youngdems4trump,1
908,won.,1
907,gains,1
906,"

""i",1
905,forms,1
904,@tonyschwartz.,1
903,"@tonyschwartz,",1
902,"for,",1
901,"@potus.""",1
900,https://t.co/mntio22wk8,1
899,"""@dumpfoxnews:",1
898,upheld,1
897,caved!,1
896,"scott,",1
895,brain,1
894,"""@jolena3:",1
893,indeed,1
892,group!,1
891,no.,1
890,"no,",1
889,#bordercontrol,1
888,"
#makeamericasafeagain
https://t.co/emusftg6rp
https://t.co/fhpr44wixx",1
887,"you!
#draintheswamp",1
886,@kellyriddell.,1
885,heroes,1
884,https://t.co/a0ikqnepd5,1
883,"fortune,",1
882,woman.,1
881,product,1
880,"unbalanced.""",1
879,"#imwithyou
https://t.co/eph6qy7zyb",1
878,future!,1
877,https://t.co/gm2wurljfz,1
876,https://t.co/pygilshrgv,1
875,https://t.co/vn4k8fvqnt,1
874,https://t.co/wg4rgoi1bw,1
873,bankrupt,1
872,"""@60minutes:",1
871,wsj/nbc,1
870,"""@thtswhtkelsaid:",1
869,"""@justin_sellers:",1
868,@billyjoel-,1
867,posing,1
866,https://t.co/jtbqo0…,1
865,priorities.,1
864,"""@loudobbs:",1
863,resign!,1
862,"big""",1
861,cal,1
860,incidents,1
859,1314.5%,1
858,@newtgingrich:,1
857,car,1
856,74!,1
855,slogan,1
854,gays.,1
853,gays',1
852,clue,1
851,https://t.co/pu1vdiqlrv,1
850,(+2),1
849,"wisconsin!
#wiprimary",1
848,hesitates,1
847,https://t.co/f6bxyyrjid,1
846,https://t.co/qdqhrrubbg,1
845,https://t.co/vlmynyn3sd,1
844,https://t.co/2gukqoths5,1
843,"""@nancynielsenn:",1
842,https://t.co/hfihperfgz,1
841,"""@doctor_s_freud:",1
840,"""@eyecandytmgayle:",1
839,"""@deepaks76435750:",1
838,bury,1
837,subvert,1
836,https://t.co/wnxrqvl9uu,1
835,https://t.co/dnf8g4vuqy,1
834,@sarahpalinusa,1
833,https://t.co/rwenpujo23,1
832,"""@carrollkuykend2:",1
831,tower.,1
830,"nebraska,",1
829,#usa,1
828,industry!,1
827,paragon,1
826,"#nyprimary
https://t.co/9ohimg204y",1
825,https://t.co/zq0osifejq,1
824,churchill,1
823,industry-,1
822,"179,249",1
821,relentless.,1
820,plotted,1
819,"@nytimesdowd,",1
818,@seanspicer:,1
817,@ltstevenlrogers.,1
816,share.,1
815,"
https://t.co/mqrkfmg80j",1
814,43%,1
813,spontaneous,1
812,https://t.co/bbroagtdmw,1
811,clubgoers.,1
810,https://t.co/vu5wh2zxbu,1
809,teaches,1
808,https://t.co/tkqyb6v2do,1
807,2:30,1
806,...not,1
805,"https://t.co/cbupnugnub""",1
804,country!…,1
803,safety.,1
802,"safety,",1
801,https://t.co/glxtqyaqin,1
800,vote!!,1
799,https://t.co/9gak0fwqz8,1
798,safety!,1
797,@teamcavuto,1
796,"""@donell27743094:",1
795,domain!,1
794,domain-,1
793,appear,1
792,curse,1
791,12pm.,1
790,https://t.co/mqdp4gglie,1
789,electric!,1
788,tough.,1
787,https://t.co/kuvcxjxjcr,1
786,killing.,1
785,"""@ifdanyt:",1
784,soooo,1
783,p,1
782,aggressively,1
781,https://t.co/a4p7q9jzde,1
780,"""@herb_stamper:",1
779,https://t.co/zky3vloju4,1
778,"pope:
https://t.co/iwdjtiqyhe",1
777,anonymous,1
776,two-time,1
775,vegas,1
774,liability,1
773,division,1
772,huma,1
771,"#maga
today:
springfield,",1
770,devotes,1
769,"#morningjoe""",1
768,"""@realericjallen:",1
767,bankrupted…,1
766,"""protesters""",1
765,https://t.co/c2eiyu8xkk,1
764,"
together",1
763,devoted,1
762,"https://t.co/slywym8w1d""",1
761,1st!,1
760,battle,1
759,morocco”,1
758,"
https://t.co/bgbgpakaqi",1
757,selection,1
756,35.5,1
755,fabricated,1
754,"#crookedhillary
https://t.co/bcylslrxi0",1
753,switched,1
752,0,1
751,force!!,1
750,victory!,1
749,cheater,1
748,plans.',1
747,https://t.co/e6ztvjsqza,1
746,36%',1
745,o'clock,1
744,"
https://t.co/iulxleanei",1
743,"""@genie115:",1
742,https://t.co/npswt6lbg3,1
741,"
no",1
740,https://t.co/nw0n3oo4mw,1
739,holding,1
738,interested,1
737,rawlings-blake,1
736,nominated.,1
735,https://t.co/okal5ui4oj,1
734,bed!,1
733,agents.,1
732,https://t.co/d0mebjxbwn,1
731,"brother,",1
730,brother!,1
729,"left,",1
728,evidence,1
727,moore,1
726,promises,1
725,"""@kathytravels777:",1
724,tearing,1
723,jupiter,1
722,7:15,1
721,"""@rapidcraft:",1
720,maximum,1
719,wwe,1
718,nationwide,1
717,same!,1
716,"deplorables!!!
#trumptrain",1
715,https://t.co/4o3riyycyw,1
714,"""that's",1
713,#followthemoney…,1
712,"#makeamericagreatagain
video:",1
711,lowest,1
710,https://t.co/d0lfyiblvx,1
709,‘bill,1
708,"entertainer""",1
707,"""@jensen4law:",1
706,"why,",1
705,"revolution.""",1
704,exciting.,1
703,https://t.co/arw19antpj,1
702,"spoiler,",1
701,https://t.co/qcudcybzcn,1
700,https://t.co/bmzvsmwe7y,1
699,tonights,1
698,"""@resistyr:",1
697,newspapers,1
696,https://t.co/3mz4t7qttr,1
695,"always,",1
694,https://t.co/ak4061…,1
693,"#followthemoney
speech",1
692,graduates,1
691,’12.,1
690,columbus,1
689,donors.,1
688,newspaper.,1
687,'i'm,1
686,@realbencarson.,1
685,many…,1
684,“dominating”,1
683,@realbencarson-,1
682,fantastic-,1
681,"""@scotmreed:",1
680,funding.,1
679,"$1,000,000.00",1
678,cybersecurity,1
677,https://t.co/zbnyznb0eo,1
676,funding!,1
675,"distorted,",1
674,country-,1
673,fiorina-,1
672,https://t.co/s0xvvnybkf,1
671,"story""",1
670,never…,1
669,https://t.co/nappqnjvi2,1
668,insurgent,1
667,belong!,1
666,https://t.co/5v1twzhrxq,1
665,unification,1
664,#buildthewall,1
663,boxes,1
662,expected!,1
661,editorials,1
660,quote!,1
659,"males,",1
658,https://t.co/vauormgcvz,1
657,"""dark",1
656,untruthful),1
655,"""forgot""",1
654,https://t.co/t75zxn9l6f,1
653,https://t.co/pvhgp2hmbn,1
652,https://t.co/0dyhkzzwvj,1
651,https://t.co/xm45ia1gtu,1
650,"trajectory,",1
649,"""@brazosboys:",1
648,photo,1
647,musical,1
646,https://t.co/ekcewrd0ro,1
645,contact,1
644,healed.,1
643,"https://t.co/1hlgixbqia""",1
642,she’d,1
641,@jphilman0206,1
640,kept,1
639,tremendously,1
638,con.,1
637,blamed,1
636,#debat…,1
635,"trump2016""",1
634,depict,1
633,everett,1
632,"mosul?""",1
631,rory,1
630,independent,1
629,https://t.co/ms8qsqpjph,1
628,@facethenation.,1
627,3:30pm,1
626,"#trump2016
#wiprimary",1
625,clearly,1
624,trashing,1
623,confirmed,1
622,11:30am!,1
621,apologize?,1
620,"""@willspeakout:",1
619,style!,1
618,oaks.,1
617,mistake,1
616,"known,",1
615,voice,1
614,aid,1
613,https://t.co/dsa2v9x3ol,1
612,japan?,1
611,"plans,",1
610,dickerson,1
609,https://t.co/jczpcfx10x,1
608,"abingdon,",1
607,"sadly,",1
606,🇺🇸🇺🇸#makeamericagreatagain,1
605,#lssc,1
604,condemned,1
603,https://t.co/m1lmaqpnib,1
602,gratitude,1
601,tony,1
600,"https://t.co/l7icxn64gz""",1
599,"
https://t.co/dl7vdmqsly",1
598,(including,1
597,haltingly,1
596,voting:,1
595,"https://t.co/npyi9i4isg""",1
594,spluttering,1
593,tone,1
592,con,1
591,"#slipping,",1
590,"$264,000,000",1
589,"""@longbyfive:",1
588,fugedaboudit!!!,1
587,juanita,1
586,https://t.co/a6f6xznrym,1
585,o.k.,1
584,essentially,1
583,"failing,",1
582,"offenses.""",1
581,https://t.co/rf48xkzwbu,1
580,"https://t.co/bhz4jvckop

message",1
579,wv,1
578,believe).,1
577,buyers,1
576,"tucson,",1
575,wa,1
574,discussion.,1
573,"co,",1
572,https://t.co/ents7ibpdo,1
571,drawn,1
570,"erie,",1
569,"caught,",1
568,mitch,1
567,"
https://t.co/sto7cyv1fw",1
566,caught!,1
565,"officers
&amp;",1
564,deleted?,1
563,"term,",1
562,discussions,1
561,horrendous,1
560,term!,1
559,#60minutes,1
558,"""@zulu_out:",1
557,@ksmith233035,1
556,"https://t.co/1qyuc8zykj""",1
555,block!,1
554,enablers!,1
553,https://t.co/ufoteqd8ya,1
552,tsa,1
551,".@lindseygraham,",1
550,bankruptcies.,1
549,https://t.co/t2cbdktpbp,1
548,https://t.co/skhbwg6aq3,1
547,9am.,1
546,run!,1
545,run?,1
544,guidance,1
543,https://t.co/00gnh9nlet,1
542,plaudits!,1
541,"""@jimvitari:",1
540,https://t.co/ziofz2d6ck,1
539,endorsement:,1
538,d.,1
537,oppress,1
536,"2016!!""",1
535,sun,1
534,s…,1
533,"knows,",1
532,corporate,1
531,"grabbing,",1
530,stupid,1
529,https://t.co/vd2a747l29,1
528,"lauderdale,",1
527,extending,1
526,exercised,1
525,"again!
https://t.co/8rdmqcbhce",1
524,https://t.co/1nrj3zcuui,1
523,gravy,1
522,"""@gordonsr1052:",1
521,https://t.co/6k7qp9x8nc,1
520,president-really,1
519,forces,1
518,subjects,1
517,"kenansville,",1
516,#votetrumpmi!,1
515,genuine,1
514,ed!,1
513,"u(?),",1
512,paris.,1
511,superstorm,1
510,access.,1
509,respecting,1
508,"""@dnmiller2000:",1
507,them!…,1
506,quitting.,1
505,iron,1
504,"@melaniatrump.
https://t.co/snonu6ihtc",1
503,"air,",1
502,forensic,1
501,"again!
#trump2016",1
500,behaved,1
499,https://t.co/lgucylxfgg,1
498,dog.,1
497,"texas,",1
496,authorized.,1
495,happily,1
494,"dishonest,",1
493,$13m,1
492,"
early",1
491,https://t.co/qwbym2ly7b,1
490,"👍""",1
489,world.”,1
488,rates,1
487,"scene,",1
486,"""@fairess369:",1
485,approximately,1
484,work-related,1
483,"power,",1
482,"https://t.co/zgopgvseen""",1
481,"""@jd4160:",1
480,https://t.co/jsamgo3s4p,1
479,https://t.co/wji8rx11no,1
478,organize,1
477,"#nyprimary.
lets",1
476,"accounts:
https://t.co/mma07nwa44",1
475,"
https://t.co/lk3uw4fy2q",1
474,(as,1
473,"(remember,",1
472,#trumptrain!,1
471,+1,1
470,things.why,1
469,camera:,1
468,scheme.,1
467,crime!,1
466,"@eventbrite""",1
465,tops,1
464,https://t.co/qqdsmhatkt,1
463,crime:,1
462,americans',1
461,"
#lightweightsenatormarcorubio",1
460,heroes...https://t.co/s9bvbysior,1
459,americans.,1
458,#trumpforpresident,1
457,wgc,1
456,fix!,1
455,pledge!,1
454,https://t.co/ravfft5ube,1
453,crimes,1
452,campaign),1
451,vet!,1
450,$56,1
449,puppet,1
448,classroom.,1
447,"brooks,",1
446,"""@brazielcarol:",1
445,"
https://t.co/ryp3dwne0u

https://t.co/n74lmdorqo",1
444,https://t.co/jzuqxkw4tb,1
443,bank,1
442,lifelong,1
441,extortion!,1
440,repulsive,1
439,young-,1
438,https://t.co/o93j0a0bir,1
437,https://t.co/z9yg83vtf4,1
436,affected,1
435,versus,1
434,"govt,",1
433,"#trump2016
https://t.co/nvgopoo5qf",1
432,"https://t.co/908ulxciwz""",1
431,denver,1
430,"""@tayloredwards99:",1
429,“a”,1
428,bombing,1
427,ban.,1
426,"ban,",1
425,innovative,1
424,"hispanic,",1
423,"

#nevadacaucus",1
422,"#newyorkvalues
in",1
421,https://t.co/teovcyxkor,1
420,green,1
419,scare,1
418,greet,1
417,aliens,1
416,biden's,1
415,@theview,1
414,https://t.co/6odle7j1hd,1
413,looked,1
412,customs,1
411,"
https://t.co/2gd1tt8fxc",1
410,resignation,1
409,https://t.co/xv8q1guwih,1
408,"there.""",1
407,"obama),",1
406,"#trump2016
https://t.co/gftspbvixe",1
405,nuts,1
404,recovery,1
403,dutchess,1
402,"dumb,",1
401,decieved,1
400,fronting,1
399,indies,1
398,faked,1
397,"@trumpscotland,",1
396,@trumpscotland.,1
395,https://t.co/r0nuorzisx,1
394,indie,1
393,"""@justininglv:",1
392,"strategist,",1
391,https://t.co/yd3f8xlppl,1
390,winner.”,1
389,era,1
388,"top,",1
387,"i
have",1
386,breakfast,1
385,refusing,1
384,1999,1
383,https://t.co/bf1iqpxnho,1
382,https://t.co/oswzvxnkjx,1
381,"https://t.co/if35c2jcon""",1
380,"billings,",1
379,$35m,1
378,"""@rwalkertennesse:",1
377,https://t.co/xgkvbxtamz,1
376,"""@stancoltrane:",1
375,"fleeing,",1
374,https://t.co/4peq3sswdz,1
373,devastation,1
372,hillary),1
371,https://t.co/6618oi6vle,1
370,times—the,1
369,"
president,",1
368,(wrong),1
367,championship!,1
366,https://t.co/gu3p28vme0,1
365,refocus,1
364,postponed,1
363,com…,1
362,tpp.,1
361,together…,1
360,less!,1
359,employees,1
358,kudos,1
357,less.,1
356,phone-,1
355,https://t.co/hbirgj21l6,1
354,https://t.co/tyji2duqek,1
353,"trump2016!""",1
352,officially,1
351,"ak,",1
350,strongest.,1
349,"""@brimyers813:",1
348,https://t.co/6wayo9eqhn,1
347,https://t.co/6hkw7ssxz4,1
346,others),1
345,⬇,1
344,levels!,1
343,allowed.,1
342,others!,1
341,"
https://t.co/rtwhdyoyq7",1
340,'scandals,1
339,jeb's,1
338,https://t.co/5yxnt0gnuf,1
337,"""@chjluc91:",1
336,phoney,1
335,https://t.co/znnaspf5or,1
334,triumph,1
333,https://t.co/fxlvgfaa1l,1
332,https://t.co/in4rabhwqa,1
331,"future,",1
330,boynton,1
329,we'll,1
328,"video:
pocahontas",1
327,distort,1
326,dustin.,1
325,https://t.co/zg0ohodtkv,1
324,"""{crooked",1
323,@bostonherald,1
322,whack,1
321,flags.,1
320,"nv
https://t.co/ksu8agrfbs

phoenix,",1
319,https://t.co/legjyainuh,1
318,"https://t.co/vwij7jutav""",1
317,https://t.co/jjqncd3zhf,1
316,insticts.,1
315,oldest,1
314,party',1
313,#mattschlapp,1
312,demanded,1
311,"(stupid),",1
310,rep,1
309,detail?,1
308,searched,1
307,https://t.co/xxttzemyac,1
306,"""@ladytsbrug:",1
305,"""@lunsfordwhitney:",1
304,#trump360,1
303,searches,1
302,https://t.co/5ez7x1zzkh,1
301,https://t.co/gyev6m1qon,1
300,"again""",1
299,again-,1
298,"
caucus",1
297,reckless,1
296,lately,1
295,eastern,1
294,https://t.co/irl3xh37gf,1
293,fired!,1
292,"fired""",1
291,"""@realwwshelton:",1
290,ind,1
289,ink,1
288,beach.,1
287,inn,1
286,arms.,1
285,8:40.,1
284,libya.,1
283,undecideds,1
282,cleveland-,1
281,"cleveland""",1
280,placed,1
279,excitement,1
278,standard’,1
277,"2,724,749""",1
276,supports.,1
275,"fool,",1
274,no-show,1
273,letter-,1
272,"""couldn't",1
271,acid-wash,1
270,@jessebwatters,1
269,"
https://t.co/er5ftjzgjw",1
268,"""eminent",1
267,core---,1
266,function,1
265,https://t.co/gabnvi8fd7,1
264,#vpdebates,1
263,"place,",1
262,nomination?,1
261,place!,1
260,"""@curtandkaren:",1
259,@senatorreid,1
258,@senbobcorker,1
257,#jimmyfallon,1
256,disapproval,1
255,"nomination""",1
254,housing,1
253,worked;,1
252,nomination.,1
251,"nomination,",1
250,nomination-,1
249,terminated,1
248,(texas),1
247,"31,000",1
246,media—asking,1
245,"neighbors,",1
244,potus..every,1
243,commitment,1
242,flailing,1
241,booed,1
240,deliver!,1
239,alliance,1
238,him),1
237,documentary,1
236,https://t.co/cv3i3xrsok,1
235,https://t.co/cyarlhsefu,1
234,"
https://t.co/sulede2pyp",1
233,union,1
232,"#trumppence16
https://t.co/rmtu6arztq",1
231,"""@facethenation:",1
230,donald's,1
229,https://t.co/lz9qwryzdj,1
228,https://t.co/k5ft585arp,1
227,"leverage,",1
226,"https://t.co/w2r6mozgkb""",1
225,gained,1
224,residences,1
223,nuts.,1
222,https://t.co/uvbntnsxgl,1
221,#indprimary,1
220,"#trump2016
https://t.co/yfhzd55gd9",1
219,schedule,1
218,"
https://t.co/tnjmukimpk",1
217,“open,1
216,rainbow/push,1
215,https://t.co/74vyox7dkz,1
214,https://t.co/g9r9cghf8q,1
213,forgiven,1
212,"far),",1
211,"5th!
make",1
210,avoid,1
209,https://t.co/nu39qhzxxx,1
208,https://t.co/pwtyv9bbue,1
207,https://t.co/c4wjtogpkt,1
206,boys!,1
205,recognition,1
204,ineligible,1
203,"colorado!
#makeamericagreatagain",1
202,better!!!,1
201,loan!,1
200,thiel,1
199,"""@brainykid2010:",1
198,"""@anneslimo:",1
197,#fallontonight,1
196,benefitted.,1
195,"#obamacare'
https://t.co/18mcsko2ay",1
194,"people's,",1
193,https://t.co/4p0hzpkvwf,1
192,https://t.co/wnofyy60fc,1
191,"watchdog'
time",1
190,"gulbis:
https://t.co…",1
189,pilot!,1
188,(on,1
187,"badly,",1
186,robertson!,1
185,@lilrachiepoo,1
184,https://t.co/eyc3w1mwey,1
183,25%,1
182,moment.,1
181,cedar,1
180,shining....the,1
179,rights.,1
178,overdoses,1
177,room.,1
176,https://t.co/hqb8dl0fhn,1
175,"#demsinphilly""",1
174,@realsheriffjoe,1
173,https://t.co/hv2z4yrtu7,1
172,realize,1
171,.@nigel_farage,1
170,let’s,1
169,"""@charleshodgson1:",1
168,https://t.co/bpkzciseki,1
167,web,1
166,disloyalty.,1
165,nv.,1
164,stagnant.,1
163,"people!""",1
162,#trumplv,1
161,"
https://t.co/xlb2c1cpkp",1
160,enemy.,1
159,praising,1
158,increase!,1
157,audio,1
156,doors.,1
155,#deprimary,1
154,‘stood,1
153,fully,1
152,"""dems",1
151,"britain,",1
150,‘trumpocrats’:,1
149,"
https://t.co/vhgwmhgcvr",1
148,https://t.co/vtukdgf4vs,1
147,@takouis,1
146,"lot,",1
145,oblivion!,1
144,ball,1
143,lot.,1
142,https://t.co/rah45igqji,1
141,"""@indies4trump:",1
140,hikes.,1
139,"renegotiate,",1
138,"words""",1
137,"candidate'
https://t.co/ybqkhwnm0g",1
136,disrupter,1
135,juan,1
134,insight,1
133,(cruz),1
132,peo…,1
131,scotus,1
130,#votetrumpvt,1
129,"""@morg25016893:",1
128,"
#trumptrain…",1
127,optimistic,1
126,https://t.co/p0glehemjy,1
125,delaying,1
124,vi,1
123,country—great,1
122,https://t.co/prpcxaz7ov,1
121,11/8/16!,1
120,interview.....all,1
119,"""@dnglax:",1
118,"economy'
https://t.co/ju3hhglniu",1
117,‘these,1
116,2017,1
115,https://t.co/ylatgi2ph6,1
114,lot?,1
113,states'...,1
112,c:,1
111,"judges,",1
110,c.,1
109,"trashing,",1
108,"history?""",1
107,#fox,1
106,“was,1
105,https://t.co/bvaj52fa3y,1
104,bigger!,1
103,inc.’:,1
102,"""@patrioticpepe:",1
101,self-righteous,1
100,"bigger,",1
99,8.3,1
98,legacy!,1
97,cd,1
96,https://t.co/jj9tmseood,1
95,co,1
94,https://t.co/sygyqtoebs,1
93,cash’,1
92,32.2,1
91,https://t.co/8b0j8xt3dh,1
90,"schools,",1
89,trumps,1
88,figures,1
87,trumpu,1
86,etc,1
85,@itsjoeco,1
84,invited,1
83,"nominee""",1
82,"congrats,",1
81,nominee.,1
80,figured,1
79,"#trumprally
https://t.co/3p3qzxzspj",1
78,l.a.,1
77,#votetrumphi!,1
76,ends,1
75,‘sensitive,1
74,belittle.,1
73,‘i’m,1
72,top!,1
71,colluded,1
70,trump2,1
69,"""@rbacliff:",1
68,"#trump""",1
67,#trump!,1
66,insulting,1
65,destiny,1
64,"
https://t.co/pvdta8htcc",1
63,"policies.
#bigleaguetruth",1
62,travis,1
61,catastrophic,1
60,"""@lilrachiepoo:",1
59,low-rated,1
58,.@jamesrosenfnc:,1
57,"star,",1
56,probe.such,1
55,"
https://t.co/wqqpjxfboj",1
54,https://t.co/kcmdedsutw,1
53,2016!,1
52,https://t.co/fqsekwxnwj,1
51,lucky,1
50,"#debates
https://t.co/vpdvqfo58a",1
49,republican's,1
48,meant,1
47,@piersmorgan:,1
46,committee.,1
45,planted,1
44,"""@dsf2020:",1
43,"updated,",1
42,"https://t.co/rntyxbsb9j
https://t.co/5swmxfvfto",1
41,"""@teamtrumpaz:",1
40,@piersmorgan!,1
